# Dataset "Data 0" exported from GenX on Wed Dec  6 15:34:13 2017
# Column lables:
# x	I_simulated	I	error(I)
3.839999999999999414e+00 7.172626625407203961e-07 0.000000000000000000e+00 0.000000000000000000e+00
3.844999999999999307e+00 6.966002233459047429e-07 0.000000000000000000e+00 0.000000000000000000e+00
3.849999999999999201e+00 6.345576585965128552e-07 0.000000000000000000e+00 0.000000000000000000e+00
3.854999999999999094e+00 5.387427437910418092e-07 0.000000000000000000e+00 0.000000000000000000e+00
3.859999999999998987e+00 4.209971279793295197e-07 0.000000000000000000e+00 0.000000000000000000e+00
3.864999999999999325e+00 2.962022268710722124e-07 0.000000000000000000e+00 0.000000000000000000e+00
3.869999999999999218e+00 1.807961261675961428e-07 0.000000000000000000e+00 0.000000000000000000e+00
3.874999999999999112e+00 9.109022718593658958e-08 0.000000000000000000e+00 0.000000000000000000e+00
3.879999999999999005e+00 4.150126989517184655e-08 0.000000000000000000e+00 0.000000000000000000e+00
3.884999999999999343e+00 4.284313239964734750e-08 0.000000000000000000e+00 0.000000000000000000e+00
3.889999999999999236e+00 1.008465551845361233e-07 0.000000000000000000e+00 0.000000000000000000e+00
3.894999999999999130e+00 2.150856163348086266e-07 0.000000000000000000e+00 0.000000000000000000e+00
3.899999999999999023e+00 3.784799166250985076e-07 0.000000000000000000e+00 0.000000000000000000e+00
3.904999999999999361e+00 5.775059363475760682e-07 0.000000000000000000e+00 0.000000000000000000e+00
3.909999999999999254e+00 7.931887131792343032e-07 0.000000000000000000e+00 0.000000000000000000e+00
3.914999999999999147e+00 1.002859488089017198e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.919999999999999041e+00 1.182564819463481057e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.924999999999999378e+00 1.309910560710796725e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.929999999999999272e+00 1.367035260936866087e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.934999999999999165e+00 1.343347532838975721e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.939999999999999059e+00 1.237644094743850026e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.944999999999999396e+00 1.059258271174400165e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.949999999999999289e+00 8.279749001934550811e-07 0.000000000000000000e+00 0.000000000000000000e+00
3.954999999999999183e+00 5.725813438965761266e-07 0.000000000000000000e+00 0.000000000000000000e+00
3.959999999999999076e+00 3.280924225386595578e-07 0.000000000000000000e+00 0.000000000000000000e+00
3.964999999999998970e+00 1.318698180564132451e-07 0.000000000000000000e+00 0.000000000000000000e+00
3.969999999999999307e+00 1.902971446878545184e-08 0.000000000000000000e+00 0.000000000000000000e+00
3.974999999999999201e+00 1.767081506376187464e-08 0.000000000000000000e+00 0.000000000000000000e+00
3.979999999999999094e+00 1.445353664665470388e-07 0.000000000000000000e+00 0.000000000000000000e+00
3.984999999999998987e+00 4.017212420614333199e-07 0.000000000000000000e+00 0.000000000000000000e+00
3.989999999999999325e+00 7.749851538815500957e-07 0.000000000000000000e+00 0.000000000000000000e+00
3.994999999999999218e+00 1.234018173781511903e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.999999999999999112e+00 1.734848909906604523e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.004999999999999005e+00 2.224261373981972910e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.009999999999999787e+00 2.645836279057400599e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.014999999999998792e+00 2.946972931760539100e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.019999999999999574e+00 3.086060267860840805e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.024999999999999467e+00 3.038870726077944541e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.029999999999999361e+00 2.803270318584199070e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.034999999999999254e+00 2.401479561243829528e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.039999999999999147e+00 1.879374347282094760e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.044999999999999041e+00 1.302659141820682123e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.049999999999998934e+00 7.501390990952501053e-07 0.000000000000000000e+00 0.000000000000000000e+00
4.054999999999998828e+00 3.047151977656464606e-07 0.000000000000000000e+00 0.000000000000000000e+00
4.059999999999999609e+00 4.307542290828037346e-08 0.000000000000000000e+00 0.000000000000000000e+00
4.064999999999999503e+00 2.530589784752723599e-08 0.000000000000000000e+00 0.000000000000000000e+00
4.069999999999999396e+00 2.857581779157935372e-07 0.000000000000000000e+00 0.000000000000000000e+00
4.074999999999999289e+00 8.264571049693525320e-07 0.000000000000000000e+00 0.000000000000000000e+00
4.079999999999999183e+00 1.614111509045149252e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.084999999999999076e+00 2.581413050725872591e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.089999999999998970e+00 3.632813203165256454e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.094999999999998863e+00 4.654409308844348862e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.099999999999998757e+00 5.527014560762134903e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.104999999999999538e+00 6.141004925696777055e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.109999999999999432e+00 6.411195479485309149e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.114999999999999325e+00 6.289853349134525544e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.119999999999999218e+00 5.776037682172069185e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.124999999999999112e+00 4.919775651623228816e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.129999999999999005e+00 3.820115275065199193e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.134999999999998899e+00 2.616790311748996280e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.139999999999998792e+00 1.476015251398607018e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.144999999999999574e+00 5.717085261512425788e-07 0.000000000000000000e+00 0.000000000000000000e+00
4.149999999999999467e+00 6.412229313237941847e-08 0.000000000000000000e+00 0.000000000000000000e+00
4.154999999999999361e+00 7.834534386510960104e-08 0.000000000000000000e+00 0.000000000000000000e+00
4.159999999999999254e+00 6.853666590241338803e-07 0.000000000000000000e+00 0.000000000000000000e+00
4.164999999999999147e+00 1.888292912620545554e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.169999999999999041e+00 3.615891032345180378e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.174999999999998934e+00 5.724903105726736228e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.179999999999998828e+00 8.011620543627300068e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.184999999999998721e+00 1.023210600351175582e-05 0.000000000000000000e+00 0.000000000000000000e+00
4.189999999999999503e+00 1.212933751631130175e-05 0.000000000000000000e+00 0.000000000000000000e+00
4.194999999999999396e+00 1.346455269514936562e-05 0.000000000000000000e+00 0.000000000000000000e+00
4.199999999999999289e+00 1.404932057307862359e-05 0.000000000000000000e+00 0.000000000000000000e+00
4.204999999999999183e+00 1.377447333624222500e-05 0.000000000000000000e+00 0.000000000000000000e+00
4.209999999999999076e+00 1.263206480103067302e-05 0.000000000000000000e+00 0.000000000000000000e+00
4.214999999999998970e+00 1.072701680322110443e-05 0.000000000000000000e+00 0.000000000000000000e+00
4.219999999999998863e+00 8.276047254491594775e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.224999999999998757e+00 5.592770717427702960e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.229999999999999538e+00 3.059402798237937561e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.234999999999999432e+00 1.087125416897063176e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.239999999999999325e+00 6.870148813013432799e-08 0.000000000000000000e+00 0.000000000000000000e+00
4.244999999999999218e+00 3.281823404610747443e-07 0.000000000000000000e+00 0.000000000000000000e+00
4.249999999999999112e+00 2.073364501650177621e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.254999999999999005e+00 5.356896866489046091e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.259999999999998899e+00 1.005154165849714095e-05 0.000000000000000000e+00 0.000000000000000000e+00
4.264999999999998792e+00 1.584404617778682029e-05 0.000000000000000000e+00 0.000000000000000000e+00
4.269999999999999574e+00 2.225045165117230163e-05 0.000000000000000000e+00 0.000000000000000000e+00
4.274999999999999467e+00 2.865358379634056279e-05 0.000000000000000000e+00 0.000000000000000000e+00
4.279999999999999361e+00 3.436112821347643499e-05 0.000000000000000000e+00 0.000000000000000000e+00
4.284999999999999254e+00 3.868032392374186969e-05 0.000000000000000000e+00 0.000000000000000000e+00
4.289999999999999147e+00 4.100315905622915248e-05 0.000000000000000000e+00 0.000000000000000000e+00
4.294999999999999041e+00 4.089426414064736853e-05 0.000000000000000000e+00 0.000000000000000000e+00
4.299999999999998934e+00 3.817267686113707815e-05 0.000000000000000000e+00 0.000000000000000000e+00
4.304999999999998828e+00 3.297844671306956554e-05 0.000000000000000000e+00 0.000000000000000000e+00
4.309999999999998721e+00 2.581573353637440604e-05 0.000000000000000000e+00 0.000000000000000000e+00
4.314999999999999503e+00 1.756562002585627504e-05 0.000000000000000000e+00 0.000000000000000000e+00
4.319999999999999396e+00 9.464206897072805746e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.324999999999999289e+00 3.044510009346922694e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.329999999999999183e+00 4.398215733565201566e-08 0.000000000000000000e+00 0.000000000000000000e+00
4.334999999999999076e+00 2.282840768083614069e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.339999999999998970e+00 1.152147640778545980e-05 0.000000000000000000e+00 0.000000000000000000e+00
4.344999999999998863e+00 2.930773344416979069e-05 0.000000000000000000e+00 0.000000000000000000e+00
4.349999999999998757e+00 5.682651994076655589e-05 0.000000000000000000e+00 0.000000000000000000e+00
4.354999999999999538e+00 9.476481395292220972e-05 0.000000000000000000e+00 0.000000000000000000e+00
4.359999999999999432e+00 1.432045762493130438e-04 0.000000000000000000e+00 0.000000000000000000e+00
4.364999999999999325e+00 2.015543533653515757e-04 0.000000000000000000e+00 0.000000000000000000e+00
4.369999999999999218e+00 2.685275735229154239e-04 0.000000000000000000e+00 0.000000000000000000e+00
4.374999999999999112e+00 3.421719234886428707e-04 0.000000000000000000e+00 0.000000000000000000e+00
4.379999999999999005e+00 4.199500579144008032e-04 0.000000000000000000e+00 0.000000000000000000e+00
4.384999999999998899e+00 4.988676037010838669e-04 0.000000000000000000e+00 0.000000000000000000e+00
4.389999999999998792e+00 5.756403711181145222e-04 0.000000000000000000e+00 0.000000000000000000e+00
4.394999999999998685e+00 6.468892425885659813e-04 0.000000000000000000e+00 0.000000000000000000e+00
4.399999999999999467e+00 7.093486947007484776e-04 0.000000000000000000e+00 0.000000000000000000e+00
4.404999999999999361e+00 7.600735479277953652e-04 0.000000000000000000e+00 0.000000000000000000e+00
4.409999999999999254e+00 7.966284536339198873e-04 0.000000000000000000e+00 0.000000000000000000e+00
4.414999999999999147e+00 8.172458257620217759e-04 0.000000000000000000e+00 0.000000000000000000e+00
4.419999999999999041e+00 8.209402992837019171e-04 0.000000000000000000e+00 0.000000000000000000e+00
4.424999999999998934e+00 8.075711436916722594e-04 0.000000000000000000e+00 0.000000000000000000e+00
4.429999999999998828e+00 7.778480931705438004e-04 0.000000000000000000e+00 0.000000000000000000e+00
4.434999999999998721e+00 7.332804377210763985e-04 0.000000000000000000e+00 0.000000000000000000e+00
4.439999999999999503e+00 6.760735883351640238e-04 0.000000000000000000e+00 0.000000000000000000e+00
4.444999999999999396e+00 6.089813251974936920e-04 0.000000000000000000e+00 0.000000000000000000e+00
4.449999999999999289e+00 5.351252341414717379e-04 0.000000000000000000e+00 0.000000000000000000e+00
4.454999999999999183e+00 4.577951653922072983e-04 0.000000000000000000e+00 0.000000000000000000e+00
4.459999999999999076e+00 3.802457236938301525e-04 0.000000000000000000e+00 0.000000000000000000e+00
4.464999999999998970e+00 3.055037325426069152e-04 0.000000000000000000e+00 0.000000000000000000e+00
4.469999999999998863e+00 2.362003277545971392e-04 0.000000000000000000e+00 0.000000000000000000e+00
4.474999999999998757e+00 1.744389554353509384e-04 0.000000000000000000e+00 0.000000000000000000e+00
4.479999999999999538e+00 1.217073026890442314e-04 0.000000000000000000e+00 0.000000000000000000e+00
4.484999999999999432e+00 7.883737920101470907e-05 0.000000000000000000e+00 0.000000000000000000e+00
4.489999999999999325e+00 4.601394474648615575e-05 0.000000000000000000e+00 0.000000000000000000e+00
4.494999999999999218e+00 2.282760482601401344e-05 0.000000000000000000e+00 0.000000000000000000e+00
4.499999999999999112e+00 8.365513028709775523e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.504999999999999005e+00 1.330005832488568767e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.509999999999998899e+00 1.738508225451018616e-07 0.000000000000000000e+00 0.000000000000000000e+00
4.514999999999998792e+00 3.240209958674785656e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.519999999999998685e+00 8.895897814743792907e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.524999999999999467e+00 1.564794463702722847e-05 0.000000000000000000e+00 0.000000000000000000e+00
4.529999999999999361e+00 2.223566766803233507e-05 0.000000000000000000e+00 0.000000000000000000e+00
4.534999999999999254e+00 2.769316491543056562e-05 0.000000000000000000e+00 0.000000000000000000e+00
4.539999999999999147e+00 3.138009551565552598e-05 0.000000000000000000e+00 0.000000000000000000e+00
4.544999999999999041e+00 3.298151883652897145e-05 0.000000000000000000e+00 0.000000000000000000e+00
4.549999999999998934e+00 3.248017208903416527e-05 0.000000000000000000e+00 0.000000000000000000e+00
4.554999999999998828e+00 3.010665999863340535e-05 0.000000000000000000e+00 0.000000000000000000e+00
4.559999999999998721e+00 2.627445799773792299e-05 0.000000000000000000e+00 0.000000000000000000e+00
4.564999999999999503e+00 2.150731188703208934e-05 0.000000000000000000e+00 0.000000000000000000e+00
4.569999999999999396e+00 1.636654593868364994e-05 0.000000000000000000e+00 0.000000000000000000e+00
4.574999999999999289e+00 1.138503261877282926e-05 0.000000000000000000e+00 0.000000000000000000e+00
4.579999999999999183e+00 7.013255617161530544e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.584999999999999076e+00 3.581183870673117866e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.589999999999998970e+00 1.277763867243227390e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.594999999999998863e+00 1.479319611154579972e-07 0.000000000000000000e+00 0.000000000000000000e+00
4.599999999999998757e+00 1.053337218649087066e-07 0.000000000000000000e+00 0.000000000000000000e+00
4.604999999999998650e+00 9.575665231198155146e-07 0.000000000000000000e+00 0.000000000000000000e+00
4.609999999999999432e+00 2.439841390758190972e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.614999999999999325e+00 4.252543340409454490e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.619999999999999218e+00 6.098253341790185773e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.624999999999999112e+00 7.714325959505304094e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.629999999999999005e+00 8.897999475463893771e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.634999999999998899e+00 9.522126441570953094e-06 0.000000000000000000e+00 0.000000000000000000e+00
